deployment_id,service,memory_change,cpu_change,commits,helm_changes,node_usage,pod_restart,latency,previous_failures,incidents,files_changed,loc_changed,failure
deploy-01080,cart-service,362.21496387132834,0.4291946122657887,27,6,75.18529985849811,7,150.60256749103326,2,1,20,99,1
deploy-01081,inventory-service,165.92670305139652,1.0080958277434153,14,9,55.55960773435969,10,50.0,1,2,47,158,0
deploy-01082,cart-service,442.5399088417711,0.4878761605706864,17,2,79.62460803760484,9,416.94253445383936,5,4,3,2551,1
deploy-01083,inventory-service,292.83218642652145,0.7231936162629717,6,5,90.62580712339411,11,541.8208683796847,5,1,99,1925,1
deploy-01084,inventory-service,86.07442933187596,0.5240285047013649,19,3,74.4346717770027,4,235.4003935692234,2,4,61,1093,1
deploy-01085,cart-service,497.9082464375565,0.7061864684347721,4,2,68.37871991517484,7,250.42938638905946,0,0,58,1511,1
deploy-01086,cart-service,0.0,0.6349319832028356,32,5,57.79427766483805,0,164.99743647440647,5,4,36,1976,1
deploy-01087,inventory-service,0.0,0.7840784844673552,7,6,75.94973667644969,10,492.536379813102,5,1,69,385,0
deploy-01088,cart-service,300.49761760476053,1.238167607568759,12,2,55.713286478387296,8,377.2737773614902,0,5,16,1732,1
deploy-01089,payment-service,133.3053070781906,0.26712116441717876,1,9,70.42332593673552,9,133.81525512656998,2,4,33,2764,1
deploy-01090,cart-service,0.0,0.44853498552888277,7,6,90.32417556189141,7,166.83305372399303,5,4,51,970,0
deploy-01091,cart-service,151.53789844044007,0.4182617043872489,4,2,87.8908027861579,3,136.7226762697888,2,3,29,1250,1
deploy-01092,order-service,381.7686292759991,0.6526828662280584,31,5,77.40702730405658,7,611.5501733175113,0,5,73,2000,1
deploy-01093,payment-service,169.5322710714157,1.051595707805416,28,7,93.14253051433968,8,338.9709295815956,1,5,12,888,1
deploy-01094,payment-service,144.83191757395355,0.20444402235575304,10,6,31.337100441035545,10,376.2922498798938,1,3,40,939,1
deploy-01095,inventory-service,0.0,0.41785317367122277,28,1,66.04032218524654,6,451.6112436510317,2,4,82,1469,0
deploy-01096,inventory-service,0.0,0.3945206633017342,17,0,39.73494764374604,5,600.3993930920901,4,2,56,446,0
deploy-01097,inventory-service,157.26287030102492,0.0,1,6,55.0932566196261,7,175.83061640409574,5,4,67,300,0
deploy-01098,inventory-service,216.36453161409267,0.0,12,5,32.296237229390755,8,129.51980145861444,4,0,42,857,1
deploy-01099,cart-service,302.9507289726875,0.6756536639224731,34,7,98.98735795090806,11,129.54022835822326,3,2,56,1017,1
deploy-01100,cart-service,0.0,0.38174915457836794,12,3,83.49020536628169,4,67.04149928501838,4,0,17,1132,0
deploy-01101,payment-service,372.1812332738872,0.8639537012510932,25,4,75.42551860908176,0,217.43519139092373,2,2,23,2938,1
deploy-01102,inventory-service,0.0,0.40732508916655286,11,0,70.446034611035,0,152.57387646455066,5,0,99,1912,0
deploy-01103,cart-service,350.4946777211733,0.6516060950695626,10,9,79.71968209731182,3,50.0,3,1,1,405,0
deploy-01104,payment-service,183.4028733711959,0.6536527270589737,6,5,64.7851085918261,6,50.0,5,0,66,2998,0
deploy-01105,cart-service,0.0,0.3157652723723716,31,3,69.54759977196835,6,50.0,2,3,11,1009,0
deploy-01106,inventory-service,275.2507184052175,0.6042120722504913,22,0,64.76178298228363,8,208.99146718750484,1,4,81,1249,0
deploy-01107,cart-service,195.1175679744671,0.4087678693606772,6,7,38.08408804989985,8,231.2351918752327,0,2,95,2442,1
deploy-01108,cart-service,103.5566883329534,0.3830381399803444,20,2,36.97896511885582,11,152.18464423103387,3,3,56,2723,1
deploy-01109,cart-service,137.13003512317104,0.0,28,2,51.08204225699919,6,362.0684857344663,3,4,38,1555,1
deploy-01110,inventory-service,239.27933966316854,0.3395679995636477,5,5,76.27064421394827,9,324.6367412041293,4,0,17,1500,0
deploy-01111,order-service,216.43798281295253,0.5029050310876629,4,1,66.62163368823147,10,327.1798788061683,5,5,95,435,1
deploy-01112,cart-service,249.87385348223867,0.028838234720332978,34,9,69.62448418589041,9,351.96762899473833,4,1,18,2842,0
deploy-01113,cart-service,0.0,0.13590819999560744,13,8,100.0,3,285.1885702345664,0,2,65,2829,0
deploy-01114,cart-service,82.67514008319519,0.9522125760575872,16,5,50.019502014769145,2,251.97904839721608,2,0,23,920,1
deploy-01115,payment-service,513.4468100398201,0.4058144671978267,33,9,95.54904691959021,10,167.6251212552857,3,5,32,1679,1
deploy-01116,cart-service,163.5073382169682,0.0,26,8,89.66309852632673,0,64.88243776911676,5,0,67,1565,0
deploy-01117,order-service,255.3618910135213,0.6014894166777028,1,7,32.08032611332634,8,289.35826547960926,1,0,16,1033,1
deploy-01118,payment-service,20.18114682409876,0.6492791803597328,12,4,80.16708467088804,3,196.8403083709212,0,3,36,1137,0
deploy-01119,payment-service,289.61004482740805,0.3588559002496562,4,4,69.70227399609236,9,277.1404864995656,2,3,95,967,0
deploy-01120,order-service,276.7224530835688,0.16684806628092652,7,4,44.555133317148034,1,292.49985690353816,3,3,59,2621,0
deploy-01121,order-service,103.2797359413256,0.39208320630034266,8,7,80.90978516409072,1,403.26266314775665,2,1,54,673,0
deploy-01122,inventory-service,47.004574768371754,0.0,5,7,59.49255340485678,0,348.0495975422232,2,4,99,1894,0
deploy-01123,order-service,136.4241268322754,0.3310062646861244,23,5,90.19555713807145,5,412.59493657946405,0,3,42,632,1
deploy-01124,payment-service,157.94674676820003,0.21511818754883694,13,8,44.21448741536871,0,57.892384492243195,1,3,4,2086,1
deploy-01125,cart-service,335.43170145902735,0.728196871720373,3,2,79.48006617073699,8,455.96321989092314,4,4,45,2178,0
deploy-01126,inventory-service,73.39369126940129,1.0170371488105252,3,4,66.70497542718873,6,418.7116298352603,4,1,88,2348,1
deploy-01127,inventory-service,332.8509922798491,0.0,28,7,81.58306590758241,4,259.8400222513891,1,1,76,1026,1
deploy-01128,inventory-service,327.18722653857174,0.3823624976088583,27,8,79.90413955262814,0,127.92051912223803,0,5,74,2732,1
deploy-01129,cart-service,146.34890257104672,0.3645171789034465,24,2,64.82603259982332,4,168.1174624295711,3,5,11,2899,1
deploy-01130,payment-service,58.68360093619782,0.6306266267186675,9,1,76.99033980131523,5,332.64734289185054,3,1,72,2095,0
deploy-01131,order-service,60.37918790862946,0.10898557218408123,21,3,90.05309811114043,1,480.94886094548724,2,0,83,2951,0
deploy-01132,payment-service,359.0402715409888,0.0,29,6,75.40224464845593,2,234.64277799268288,1,5,29,1507,1
deploy-01133,payment-service,183.3945458111232,0.15942094212562874,11,8,48.808108340888424,4,308.8500628621538,2,4,86,1283,0
deploy-01134,order-service,251.40216982426801,0.1358024103586622,34,9,49.877807157445005,6,101.8149319495287,0,3,43,386,0
deploy-01135,payment-service,241.00476118476462,0.0,5,6,14.781422699057217,6,509.4810841864934,0,5,36,1052,0
deploy-01136,cart-service,142.71900675738252,1.0773371574413624,34,7,53.707070675762075,6,50.0,2,1,52,29,1
deploy-01137,cart-service,0.0,0.40388976600080984,7,7,54.93565871442951,4,366.5569894730322,3,0,47,582,0
deploy-01138,inventory-service,84.0369170094272,0.13383450288544485,21,2,60.78118546891389,8,50.0,4,0,98,2857,1
deploy-01139,order-service,115.18012074538423,0.6615891396963258,29,6,43.43998958437686,4,227.45238258604124,2,2,26,1689,0
deploy-01140,payment-service,97.03050308083546,1.2372594443947993,17,3,44.7997867765185,7,194.9942226782384,5,1,78,2045,1
deploy-01141,order-service,79.43715981264596,0.6890313775984138,8,0,92.61084381545686,5,329.47022799212954,4,0,55,351,1
deploy-01142,cart-service,254.22838820670313,0.09801255399790254,25,3,67.3925403174563,3,287.2179338767445,2,4,50,1850,1
deploy-01143,order-service,198.31955507497455,0.2413263541637775,28,1,100.0,7,277.3284551325311,5,1,53,2055,0
deploy-01144,inventory-service,310.44993429136446,0.5252119363637121,20,5,90.43370393269467,5,292.46483790239427,3,5,70,2418,0
deploy-01145,order-service,170.93894170956676,0.0,6,0,45.74172225068354,2,179.27634677473645,2,1,75,1530,1
deploy-01146,payment-service,169.86330249362962,0.2935391648305058,5,6,86.62947848711204,11,50.0,5,0,34,2181,1
deploy-01147,inventory-service,95.0364919885873,0.41417409310358544,7,9,71.64369933590848,7,72.47676836967074,3,4,42,1289,0
deploy-01148,cart-service,178.44952307053316,0.3149759290277324,1,1,56.74537081104902,5,317.46477390516964,1,5,53,2755,0
deploy-01149,payment-service,170.7006914128494,0.1366520805381944,11,3,85.73590865000412,7,166.89985811745282,4,5,91,269,1
deploy-01150,order-service,458.9541059340335,0.40039026703432606,10,3,40.43653910898934,9,50.0,3,4,84,1590,1
deploy-01151,order-service,183.4438258889802,0.0,14,7,68.22811689540092,7,546.0491341274286,4,1,50,2589,1
deploy-01152,order-service,253.90033769096763,0.4594122216038152,7,7,32.28513423611961,2,289.4362303949524,4,5,28,1205,1
deploy-01153,cart-service,225.35461378509362,0.16492797924850716,17,8,89.14145775200961,10,329.4835824399871,2,4,84,1944,1
deploy-01154,order-service,171.2725395687447,0.8587854106043256,22,2,65.61076609163675,11,238.0755436457719,4,2,29,2851,1
deploy-01155,order-service,494.2929243181874,0.8034907773386695,31,2,72.61553869288808,8,225.2979966331986,1,2,70,175,1
deploy-01156,order-service,276.36246033817577,0.4304458045425444,21,3,73.57172331423163,7,209.6459259532719,3,4,4,1657,0
deploy-01157,payment-service,95.35613595206713,0.29849134438666003,6,4,87.61948855612542,2,207.9141417918459,1,3,45,2857,0
deploy-01158,inventory-service,139.46715024462412,0.8155783401449455,26,3,47.67627173736017,10,161.69228407705478,5,3,11,346,1
deploy-01159,payment-service,264.01742027734423,0.3417692466173305,24,3,76.23217501499202,8,373.0638443999063,1,4,22,2331,1
deploy-01160,cart-service,114.72594559073347,0.05277098816903164,33,8,60.17929114904029,1,349.3310708830452,4,5,29,1769,1
deploy-01161,payment-service,315.1018954921294,0.265161312614025,19,1,36.76014845699552,2,322.5110973959888,0,4,58,2760,1
deploy-01162,inventory-service,9.169225585626691,0.1554191291137414,3,4,66.51549656037716,4,350.46311450678763,4,1,68,1894,0
deploy-01163,order-service,377.59721652789636,0.8294659214556338,6,2,91.09822035688659,11,196.30971187035323,3,2,39,1213,0
deploy-01164,inventory-service,136.58430998477448,0.7431830534072912,24,0,53.540570689212515,3,143.79470755622603,5,2,41,1537,0
deploy-01165,payment-service,98.35324513384853,1.007241876796078,15,1,61.38582807219977,11,145.00334733411586,3,0,19,2427,0
deploy-01166,order-service,45.40963340443707,0.0,15,8,54.270737117625295,2,154.946802379201,1,5,22,2198,0
deploy-01167,cart-service,109.17619347140662,0.8097054213014877,30,6,27.11107704165721,1,129.79108611412667,4,5,97,2308,1
deploy-01168,order-service,187.39882018657576,0.4068987987452759,7,5,64.67904751833304,7,310.0455109748033,1,4,47,2879,0
deploy-01169,order-service,287.61356120878247,0.5460871929888675,17,5,83.22501601967691,6,50.0,4,1,73,209,0
deploy-01170,inventory-service,103.28972219740757,0.21403034363070556,21,7,66.56061451040169,11,274.3019127982179,2,0,67,2907,0
deploy-01171,order-service,60.891392466088874,0.63796488667624,19,5,74.18917031933876,10,306.77519879280476,3,3,19,977,1
deploy-01172,inventory-service,134.08985549598418,0.0,28,5,57.507394098449,8,446.452568000004,3,0,61,1020,1
deploy-01173,order-service,202.73185731690705,0.7052992168762605,24,1,62.35379874131133,5,50.0,3,5,22,2338,1
deploy-01174,order-service,281.47864933795466,0.22751654667596435,22,1,85.5623819195222,2,82.95442665234916,4,4,87,892,0
deploy-01175,cart-service,382.7542796806627,0.8157399546313455,33,0,85.41043947512668,9,149.35005790354595,4,2,46,2496,0
deploy-01176,order-service,16.90629602887884,0.2886116478471008,29,2,99.30514205325143,9,50.0,1,5,73,2626,1
deploy-01177,payment-service,310.1761191642207,0.37826839495943265,3,6,79.33466015410843,1,393.45853995129534,2,5,12,2544,0
deploy-01178,order-service,139.0277485564717,0.2706599234893573,14,7,69.99760452653588,2,405.3551322834445,4,3,59,1943,0
deploy-01179,payment-service,259.16299938732027,1.3611787218826736,29,8,78.95376078028167,2,293.56358369440477,0,3,64,2304,1
deploy-01180,cart-service,376.24594293955226,0.5580976954063175,20,7,58.46292006802033,0,51.559458564522885,3,5,2,2165,0
deploy-01181,cart-service,231.63441124269917,0.4088932436546821,27,5,45.629291990160496,0,509.26980832074054,3,1,48,1401,1
deploy-01182,order-service,251.9959802077335,0.4657537714219717,14,6,61.29040048191488,11,338.1259885358841,3,4,84,2323,1
deploy-01183,payment-service,0.0,0.6255751546595407,17,3,52.186901829951324,1,208.31864392656018,5,4,55,553,0
deploy-01184,inventory-service,395.701609167098,0.7357315796827151,16,6,74.88883098425754,11,324.88009887078545,5,4,39,659,0
deploy-01185,payment-service,230.66675152737608,0.036376447821655,22,5,68.04436298592825,5,452.4178922373029,1,0,45,920,1
deploy-01186,order-service,86.90399039920902,0.0,20,7,44.983107293676305,10,418.1331494591698,1,2,85,1405,0
deploy-01187,inventory-service,422.99674881722444,0.13839348943944618,9,0,56.93928571271912,1,147.43485367715758,0,5,28,2452,0
deploy-01188,order-service,143.43406906427066,0.09992853000497859,33,7,79.605139232337,2,93.8219243044388,2,5,6,323,1
deploy-01189,payment-service,272.6964381328266,0.546450514636891,21,5,58.4769956389877,7,111.28986437498395,3,1,63,2808,1
deploy-01190,cart-service,83.13222786512412,0.8032887123295296,20,6,81.29007642903,1,50.0,0,4,12,809,1
deploy-01191,order-service,294.06886022600526,0.8199261234370778,33,5,57.529521024546206,5,271.24431607178553,3,4,31,1588,1
deploy-01192,order-service,153.3522807878487,0.48957532664276915,15,1,80.44820295820227,3,166.5378778931347,0,0,94,1048,0
deploy-01193,order-service,6.5619358489991555,0.3356886711911924,5,4,29.630162688818956,7,324.2039700317884,0,1,61,2719,0
deploy-01194,cart-service,230.97489850959337,0.39634369963163707,2,2,77.0344274521127,5,413.7835793341993,1,4,52,2690,1
deploy-01195,payment-service,326.94950495368647,0.7905940555679352,22,1,73.51180500736535,5,233.49748138663085,5,1,33,639,1
deploy-01196,inventory-service,266.00250020049475,0.6876487840098515,10,2,46.53307215080731,8,482.0529860583241,5,0,63,2457,1
deploy-01197,inventory-service,338.83346155483173,0.0,34,7,84.3229606199736,5,227.12871259876206,5,0,24,2573,0
deploy-01198,inventory-service,260.9926750500853,0.0,30,0,100.0,6,252.47526361216322,4,0,72,889,1
deploy-01199,inventory-service,419.2646493659287,0.5368648494322552,30,7,48.033592209041785,11,274.3886471372587,2,0,94,330,1
deploy-01200,inventory-service,190.89255261646358,0.0,11,9,81.62682740216574,2,193.7884170540484,3,0,79,2432,0
deploy-01201,cart-service,507.772381137028,0.6259411969200471,25,9,69.80777645009198,7,57.17566567995755,4,2,60,1858,0
deploy-01202,payment-service,45.740405019728286,0.2918854269245125,1,1,87.08047771563358,8,147.12584787898913,3,1,38,1682,0
deploy-01203,cart-service,0.0,0.48527425713352035,31,6,84.26281946350106,9,238.99678081348375,5,2,89,388,0
deploy-01204,inventory-service,181.11964653692382,0.7018466410592772,21,1,78.79819303271665,7,50.0,3,2,43,2812,0
deploy-01205,inventory-service,75.90459881837137,0.7013896439159295,33,2,64.44845372793363,2,399.06506575844196,4,2,52,2275,0
deploy-01206,order-service,71.66428487354607,0.11427968493837382,33,1,84.88855939473109,5,419.40514346925295,5,1,90,2890,0
deploy-01207,order-service,168.6570663729184,0.5131217113643785,19,5,85.28178249419528,11,301.47877026319543,0,3,25,2660,0
deploy-01208,order-service,22.227313216917082,0.5805720833812948,14,7,88.10282932389688,5,312.41607224255694,5,3,7,1026,1
deploy-01209,cart-service,159.21986277770915,0.056693777029180215,6,8,23.029564501866332,2,50.0,2,5,55,1835,0
deploy-01210,inventory-service,205.4835605564038,0.0,20,0,41.050548047392404,9,216.17519733372504,0,3,17,2728,0
deploy-01211,inventory-service,186.15433501264678,0.06716562265842674,2,7,35.0205530790338,8,347.3871701692341,3,3,78,1029,0
deploy-01212,inventory-service,462.2643992254052,0.2474123974446108,20,7,86.77926054769975,3,106.76073211644382,4,3,96,1222,1
deploy-01213,order-service,0.0,0.6439126769000836,24,6,71.98902446568282,11,387.9983268327196,3,4,52,80,0
deploy-01214,cart-service,434.2351974352674,0.4380822551880301,17,4,83.64133617952223,3,176.44185853547305,0,5,26,2734,1
deploy-01215,cart-service,265.09212799457237,0.9508965552602369,16,4,85.44649990432963,11,50.0,0,1,91,1840,0
deploy-01216,order-service,309.68725413150435,0.0,31,7,66.28426143922617,3,529.348145987311,1,5,38,1268,1
deploy-01217,order-service,371.6584636009783,0.4593280257002862,26,6,54.64308197714929,11,165.5159384581906,1,3,12,706,1
deploy-01218,cart-service,51.17455991143177,0.5042661897067412,8,8,53.86705571416584,5,228.37987738506177,4,5,40,369,0
deploy-01219,cart-service,0.0,0.8199688789902837,12,8,69.793484871926,0,549.5450999921326,4,4,20,1978,0
deploy-01220,inventory-service,360.057494396116,0.15260471681493498,7,8,53.2509806958176,11,178.3048419195858,3,5,45,1776,1
deploy-01221,order-service,140.3335020001486,0.2722090169654692,9,9,73.45961476713651,9,143.8543853351055,3,0,91,1309,0
deploy-01222,inventory-service,57.64068695838881,0.05499554693399722,4,9,71.1400724725099,10,280.43549966098146,1,2,79,1297,1
deploy-01223,payment-service,135.70997415464478,0.0,14,7,67.37068482892677,5,347.6899457516025,5,2,5,1340,0
deploy-01224,inventory-service,63.84479560761092,0.8662636269936894,31,8,42.79311947404769,0,358.0665969389437,0,2,1,684,1
deploy-01225,order-service,0.0,0.37453597676771144,27,5,27.853734725459546,2,196.07804657265416,1,5,69,2587,0
deploy-01226,cart-service,99.87995556483206,0.9946364834349359,17,1,46.63533075189157,3,209.93941924253664,4,0,42,2054,1
deploy-01227,inventory-service,416.16388199711366,0.31659942952858866,2,6,67.81051293707148,1,582.7212092068189,4,4,82,617,1
deploy-01228,order-service,182.13396292874845,0.17905347035271546,31,3,82.7610187162654,3,129.9453158362175,1,1,80,2795,0
deploy-01229,order-service,192.39019155092487,0.3922071028312486,21,1,57.52775115973053,8,305.73886242179543,2,4,92,2417,0
deploy-01230,order-service,158.44017573899774,0.8772612548151024,20,8,84.30445257946205,8,359.99767969004995,1,1,84,72,1
deploy-01231,payment-service,287.4166280130852,0.5692156436364071,30,2,65.75743259179956,11,274.7075904955049,0,2,58,369,0
deploy-01232,cart-service,194.32774471649458,0.0,21,0,54.816203397764745,0,323.76222883025036,1,0,88,2211,1
deploy-01233,order-service,239.1274759693386,0.0,23,4,65.82945072703448,1,240.77988832175694,4,4,97,403,0
deploy-01234,order-service,379.6138887595056,0.8465133101619768,27,3,96.90227717594786,1,256.79424464876234,5,2,47,1579,0
deploy-01235,inventory-service,148.46391230774748,0.0,13,7,96.721659834424,5,377.79074986833814,0,1,83,2158,0
deploy-01236,cart-service,62.32644429160672,0.0,26,5,95.01006227235787,0,498.88235307497837,1,3,91,1327,0
deploy-01237,inventory-service,184.73977705500232,0.6675504703467959,26,8,64.73541923576717,0,222.87458218905775,5,4,16,1400,1
deploy-01238,order-service,179.5499876881624,0.5485332617825245,17,5,77.85149699878907,5,513.9473757421299,4,1,68,1433,1
deploy-01239,order-service,459.27900353423973,1.1626063742599033,8,0,78.46347344312716,3,262.6350558589089,2,3,6,874,1
deploy-01240,cart-service,30.199194387360023,0.2877537760505129,5,2,48.15112090138591,0,297.03093724085034,4,1,15,2876,1
deploy-01241,cart-service,444.27680682831044,0.392426447574478,3,5,61.49792557208701,1,419.95462280824654,4,0,25,1820,1
deploy-01242,inventory-service,507.28622321907324,0.749708141934431,3,3,93.47637693888822,11,169.65866271113578,0,1,30,2507,1
deploy-01243,order-service,312.97241967342586,1.365218219855216,6,5,93.65086553987658,10,252.60190270503313,5,4,29,1933,1
deploy-01244,cart-service,233.06951520476002,0.7852332394245036,34,1,54.163118212402466,9,227.72918973895509,5,5,57,52,1
deploy-01245,order-service,0.0,0.25318762480395807,14,4,87.48248969908228,2,444.6769662304828,0,2,1,61,0
deploy-01246,order-service,253.0798674374521,0.07365756448869842,9,8,100.0,6,295.53313542856444,1,2,10,2082,1
deploy-01247,cart-service,537.5337206763852,0.8233842091933634,29,9,57.16353419504917,11,203.38157755417012,0,0,57,125,1
deploy-01248,inventory-service,211.12060068528845,0.5701791520071859,17,4,74.30805654623174,7,362.03629265752147,1,1,27,2096,1
deploy-01249,payment-service,69.87356507487,0.19519160181307826,26,3,55.855095897178174,11,188.4160129248397,4,0,42,457,1
deploy-01250,inventory-service,219.16256325375272,0.5281332776611902,6,3,100.0,2,476.87251699966043,5,2,62,2650,1
deploy-01251,cart-service,279.54839086139265,0.7376782293859837,22,1,62.576490572478946,9,368.0293359763392,1,1,73,1313,1
deploy-01252,cart-service,34.21353700402173,0.2115738317427365,33,1,75.39607507111266,10,50.0,0,1,33,1953,1
deploy-01253,cart-service,127.73719054418382,0.1968029049157602,16,7,72.84560659158201,3,122.72066285951084,4,1,45,890,1
deploy-01254,cart-service,0.0,0.30368219758006065,16,8,58.04556209647508,10,499.74142767590183,1,4,45,462,0
deploy-01255,order-service,117.48704112914808,0.3950910779182666,27,2,98.9154386125488,2,170.3719588784136,2,4,57,1129,0
deploy-01256,payment-service,101.15695378029491,0.1319607956113767,7,0,54.832072252663885,9,309.5395492008424,1,4,64,2310,0
deploy-01257,order-service,107.63975501192394,1.2239209009896783,28,9,62.43174834337386,1,729.8412864674794,4,0,36,2084,0
deploy-01258,order-service,0.0,0.5400465702818061,6,6,58.84670401632836,1,413.808553768946,0,5,26,1553,0
deploy-01259,cart-service,52.76956191535477,0.4688513385605419,12,8,93.42475531843067,10,217.61803019081194,3,1,73,170,1
deploy-01260,cart-service,133.41451531962787,0.4171390229390221,1,4,53.72538893641478,8,134.17628666366426,3,5,78,1114,1
deploy-01261,inventory-service,138.63415566703858,0.8711403780558761,26,5,53.785677694655384,0,242.70662721200893,0,2,68,1283,0
deploy-01262,inventory-service,107.0330331137537,0.096444814201042,10,1,66.21273795180561,9,295.9900764678734,4,2,80,135,1
deploy-01263,cart-service,230.9811444059016,0.6729787351011486,2,9,58.96956798245414,10,93.1462748665665,3,3,47,1879,1
deploy-01264,order-service,56.355461844645376,0.3366031368640898,24,0,39.253956030393795,11,50.0,0,4,89,330,1
deploy-01265,order-service,259.18343703206403,0.0,1,8,67.10315769045211,4,50.0,1,3,45,1193,0
deploy-01266,inventory-service,10.698372601335478,0.0,18,8,58.997520264075135,10,50.0,2,0,89,2582,1
deploy-01267,order-service,0.0,0.6889686293077626,10,1,66.26540509682484,1,128.75973348509606,2,5,59,1303,1
deploy-01268,inventory-service,236.16553408566745,0.5886502545192732,20,9,58.64950012266892,10,216.26366022270875,0,4,84,245,0
deploy-01269,order-service,376.8047772477237,0.4031895711928533,27,2,30.902697317249512,0,50.0,1,1,52,1506,1
deploy-01270,inventory-service,332.460687562878,0.21292335750283248,27,6,62.57904714675379,0,466.55489544214845,3,2,78,2093,1
deploy-01271,inventory-service,136.50678228457508,0.3131704643311968,12,3,45.425712611608446,1,223.7485953442581,5,0,93,2116,0
deploy-01272,inventory-service,0.0,1.1155939314227254,7,9,41.03383849833588,7,156.8767679705365,0,2,43,584,1
deploy-01273,inventory-service,0.0,0.8464195632925536,15,1,92.049007541847,5,309.5227190471686,1,5,70,981,0
deploy-01274,inventory-service,84.99686562221844,0.06387063228866502,28,9,74.12385274828615,2,325.1786834362184,1,2,96,2295,1
deploy-01275,order-service,0.0,0.0,14,6,100.0,9,50.0,4,1,78,1279,1
deploy-01276,cart-service,299.36411489170655,0.33183868726323296,31,9,66.64368704135512,3,151.25659140608437,4,4,76,286,0
deploy-01277,order-service,143.49745233785322,0.0,5,6,88.97302946266358,2,218.7101502949952,0,2,79,293,1
deploy-01278,inventory-service,196.97998322894082,0.5797243140445717,3,8,46.92830339019676,9,198.69235238492476,5,2,33,456,1
deploy-01279,inventory-service,18.331849792758817,0.8281464638311439,9,6,78.0956217154283,5,356.222883718596,1,1,44,643,0
deploy-01280,payment-service,269.45717015189507,0.07283014501514756,11,0,35.47140404178309,6,214.9167711844054,0,2,73,1542,0
deploy-01281,cart-service,67.9915087588801,0.12304509821530246,25,3,86.65491650578835,8,195.97377033236128,1,3,14,1778,1
deploy-01282,cart-service,434.61645928271696,0.15016828076344385,20,4,85.73277169182023,10,317.529095846715,5,3,22,1697,1
deploy-01283,payment-service,345.86500736337484,0.29940034736476967,21,6,37.27785445958097,1,158.75986379312525,0,2,6,918,1
deploy-01284,payment-service,96.61117447424562,0.12441947504689765,25,6,44.40822193985931,10,411.7633789633882,2,2,17,1921,1
deploy-01285,cart-service,167.01803509660823,0.0,27,3,86.1541740772923,3,262.5826521766874,4,2,93,1224,1
deploy-01286,payment-service,0.0,0.7999753149615405,30,3,48.2493585112102,10,268.01901488668636,1,3,41,1975,1
deploy-01287,payment-service,0.0,0.5428676578743041,26,1,47.37768833599118,3,354.6389577832381,5,3,41,2462,0
deploy-01288,order-service,109.94186564208712,0.8523963240387376,14,9,89.98459067440238,6,326.14191475495784,0,3,60,258,1
deploy-01289,order-service,0.0,0.10610382823246078,23,9,39.88108289129468,1,382.369172509871,5,5,81,942,0
deploy-01290,payment-service,533.2625574176119,0.14785294772672591,20,0,45.04835179380346,6,432.21767148242793,2,0,75,175,1
deploy-01291,order-service,23.72065890925589,0.021745631128376908,24,4,65.33576327483432,10,50.0,3,0,23,2512,0
deploy-01292,payment-service,0.0,0.0,28,1,46.61838876712292,8,180.59780674231445,4,5,40,885,1
deploy-01293,payment-service,139.6559279186848,0.5900535373603479,31,5,67.45177131198487,3,664.9699126628437,0,0,72,1872,1
deploy-01294,cart-service,255.86262989017513,0.0,23,3,71.87815124980254,4,399.65036703970384,4,2,92,1431,1
deploy-01295,order-service,94.37214337606572,0.7345506330508789,6,4,63.7376861734045,7,232.4610937332013,3,1,73,1143,0
deploy-01296,cart-service,163.37293648779388,0.1628808870399167,12,5,64.22489979955357,0,526.3374634711745,4,2,3,2846,1
deploy-01297,payment-service,402.6024713307372,0.2664410255098363,19,4,63.01812701815015,7,258.7719134587449,3,1,9,2323,1
deploy-01298,cart-service,178.29560516224728,0.30585617211315275,25,8,49.11591236800632,2,412.7476802625938,2,2,12,1034,1
deploy-01299,cart-service,198.56191347191162,0.5830241132777222,10,8,91.66232577850431,8,337.01262513528144,1,4,71,1840,1
deploy-01300,inventory-service,38.8567991329634,0.9707242590078706,7,8,85.18970106961837,5,447.8962972880703,0,2,93,2178,0
deploy-01301,payment-service,305.12262533436007,0.19044069771576067,9,0,94.17233694594034,9,219.04413575064535,2,3,8,2092,1
deploy-01302,order-service,375.1122368178803,0.2921670589917985,16,0,52.79749917983869,1,441.51322223694984,0,2,48,815,0
deploy-01303,order-service,276.9259589914513,0.5160224964279179,18,7,69.23397518939623,0,363.8194347247239,5,3,63,1613,1
deploy-01304,inventory-service,131.7439157162367,0.5212575527593921,17,2,56.78418975198919,2,251.17371913741943,1,1,21,1115,0
deploy-01305,payment-service,477.9604352108244,0.7275398097424375,9,4,30.267157751335162,6,131.12069900604692,2,5,98,2986,0
deploy-01306,order-service,383.09771905969524,0.8129301935878328,28,8,48.05005608579659,4,399.27611248004956,5,1,93,135,1
deploy-01307,inventory-service,170.23961066232468,0.4853003349665332,24,5,42.4856691760355,4,149.3903640973894,1,0,71,1868,0
deploy-01308,order-service,278.2048569073887,0.6813398723883884,29,7,59.067364715039986,3,528.4089821975056,4,0,21,2391,1
deploy-01309,cart-service,230.2293630307591,0.2990465827266875,17,6,33.831434549771586,1,262.2054915930604,5,2,81,2856,1
deploy-01310,inventory-service,2.487865432124238,0.3447460287356863,15,9,41.86962399000835,3,50.0,5,4,3,1227,0
deploy-01311,cart-service,377.6855715637778,0.7447406511578438,31,1,28.19176606957606,3,357.35535109885717,3,4,63,2009,0
